timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
9790, 1.5708585977554321, -4.879720687866211, 0.02421255223453045, 0.5103527307510376, -1.3819957971572876, 0.002687818370759487, 0, 0, 0, 0, 0, 0
9810, 1.5810871124267578, -4.907397747039795, 0.02426629513502121, 0.5124716758728027, -1.3857345581054688, 0.0027821154799312353, 7000.0, 7000.0, 7000.0, 7000.0, 0.04685942083597183, 0.156081885099411
9830, 1.610052466392517, -4.932589530944824, 0.024211212992668152, 0.5201837420463562, -1.3886940479278564, 0.0023905718699097633, 7000.0, 7000.0, 7000.0, 7000.0, 0.04828392341732979, 0.14570969343185425
9850, 1.6204735040664673, -4.960399627685547, 0.024260014295578003, 0.5220792293548584, -1.3923592567443848, 0.002432659501209855, 7000.0, 7000.0, 7000.0, 7000.0, 0.04905833303928375, 0.14409565925598145
9870, 1.5484384298324585, -4.9977569580078125, 0.025034399703145027, 0.49740102887153625, -1.3975094556808472, 0.006109645590186119, 7000.0, 7000.0, 7000.0, 7000.0, 0.0486062653362751, 0.1661129593849182
9890, 1.5584049224853516, -5.0257439613342285, 0.02515684813261032, 0.4992845356464386, -1.4012447595596313, 0.00616264995187521, 7000.0, 7000.0, 7000.0, 7000.0, 0.04825257509946823, 0.16703364253044128
9910, 1.5635632276535034, -5.05763578414917, 0.024348238483071327, 0.5005947947502136, -1.4085015058517456, 0.0012834628578275442, 7000.0, 7000.0, 7000.0, 7000.0, 0.04792090505361557, 0.16324253380298615
9930, 1.573590636253357, -5.085842132568359, 0.024373462423682213, 0.5021646022796631, -1.4121015071868896, 0.0013544174144044518, 7000.0, 7000.0, 7000.0, 7000.0, 0.053686872124671936, 0.1591632217168808
9950, 1.548378586769104, -5.125819683074951, 0.023840852081775665, 0.4936838746070862, -1.4208670854568481, -0.00136824999935925, 7000.0, 7000.0, 7000.0, 7000.0, 0.05231957510113716, 0.15924657881259918
9970, 1.5582712888717651, -5.154272079467773, 0.023814208805561066, 0.49557939171791077, -1.4243453741073608, -0.0012959592277184129, 7000.0, 7000.0, 7000.0, 7000.0, 0.05538199469447136, 0.16974392533302307
9990, 1.5301331281661987, -5.196052074432373, 0.023472389206290245, 0.4861474335193634, -1.432537317276001, -0.0027122939936816692, 7000.0, 7000.0, 7000.0, 7000.0, 0.05707010254263878, 0.16737376153469086
10010, 1.5398778915405273, -5.224738597869873, 0.023420365527272224, 0.4882219433784485, -1.436179518699646, -0.0024315426126122475, 7000.0, 7000.0, 7000.0, 7000.0, 0.05636317655444145, 0.17842501401901245
10030, 1.6706876754760742, -5.209402084350586, 0.02401903085410595, 0.5271189212799072, -1.4240772724151611, 0.0011188059579581022, 7000.0, 7000.0, 7000.0, 7000.0, 0.05426624417304993, 0.18043357133865356
10050, 1.681260585784912, -5.237918376922607, 0.02404501661658287, 0.5300306677818298, -1.4275797605514526, 0.0015498424181714654, 7000.0, 7000.0, 7000.0, 7000.0, 0.057325974106788635, 0.14636753499507904
10070, 1.6918835639953613, -5.266504764556885, 0.024078667163848877, 0.5322133898735046, -1.4310683012008667, 0.0018493375973775983, 7000.0, 7000.0, 7000.0, 7000.0, 0.056804679334163666, 0.14292918145656586
10090, 1.7362250089645386, -5.278086185455322, 0.02451094426214695, 0.5450153946876526, -1.4282509088516235, 0.004403382074087858, 7000.0, 7000.0, 7000.0, 7000.0, 0.0546250194311142, 0.13011300563812256
10110, 1.7471506595611572, -5.306681156158447, 0.024602821096777916, 0.5476785898208618, -1.4311447143554688, 0.004803801421076059, 7000.0, 7000.0, 7000.0, 7000.0, 0.05695587024092674, 0.1269313395023346
10130, 1.7603861093521118, -5.340240955352783, 0.02445809915661812, 0.5504105687141418, -1.4359303712844849, 0.004127269610762596, 7000.0, 7000.0, 7000.0, 7000.0, 0.05916905775666237, 0.12404628843069077
10150, 1.7714101076126099, -5.368990421295166, 0.024547029286623, 0.5519360303878784, -1.4391543865203857, 0.004671069327741861, 7000.0, 7000.0, 7000.0, 7000.0, 0.05916596204042435, 0.1274348944425583
