timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
195032, -1.6557588577270508, -1.1251580715179443, 0.003522716462612152, 0.008530279621481895, -0.18338710069656372, -0.1541091799736023, 0, 0, 0, 0, 0, 0
195052, -1.6556682586669922, -1.1263710260391235, 0.00827038288116455, 0.015753688290715218, -0.2894213795661926, -0.24334369599819183, 7000.0, 7000.0, 7000.0, 7000.0, 2.7844254970550537, 2.6253936290740967
195072, -1.655327320098877, -1.1314008235931396, 0.001277542789466679, 0.02979150414466858, -0.4849470555782318, -0.4379774332046509, 7000.0, 7000.0, 7000.0, 7000.0, 3.0596516132354736, 3.0722849369049072
195093, -1.6547304391860962, -1.1397850513458252, -2.9714843549299985e-05, 0.044597327709198, -0.6869352459907532, -0.5662477612495422, 7000.0, 7000.0, 7000.0, 7000.0, 3.5275352001190186, 3.4116408824920654
195112, -1.6539630889892578, -1.1500188112258911, -0.013172585517168045, 0.06041891127824783, -0.8738440871238708, -0.7688726186752319, 7000.0, 7000.0, 7000.0, 7000.0, 3.593397378921509, 3.6146621704101562
195132, -1.653077483177185, -1.1609634160995483, -0.006732609588652849, 0.07472150027751923, -1.0460028648376465, -0.8204419612884521, 7000.0, 7000.0, 7000.0, 7000.0, 3.973888397216797, 3.7972049713134766
195153, -1.6518863439559937, -1.1759833097457886, -0.024715481325984, 0.08822519332170486, -1.2065807580947876, -1.0059999227523804, 7000.0, 7000.0, 7000.0, 7000.0, 3.9984402656555176, 3.9546749591827393
195173, -1.6506506204605103, -1.1905654668807983, -0.01247028075158596, 0.10005418956279755, -1.3429033756256104, -0.9832201600074768, 7000.0, 7000.0, 7000.0, 7000.0, 4.143897533416748, 4.09835958480835
195192, -1.6497485637664795, -1.2012163400650024, -0.0315813347697258, 0.10729855298995972, -1.416325569152832, -1.1380395889282227, 7000.0, 7000.0, 7000.0, 7000.0, 4.4159321784973145, 4.195887088775635
195212, -1.648460865020752, -1.214863657951355, -0.007633441127836704, 0.11553013324737549, -1.502238392829895, -0.9942299723625183, 7000.0, 7000.0, 7000.0, 7000.0, 4.476955890655518, 4.274748802185059
195232, -1.6490181684494019, -1.2056787014007568, -0.01711028255522251, 0.11124402284622192, -1.43095064163208, -1.0978541374206543, 7000.0, 7000.0, 7000.0, 7000.0, 4.851407051086426, 4.255953311920166
