timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
46070, -1.5972983837127686, -0.5473466515541077, 0.020113958045840263, -1.6127411127090454, -2.836843729019165, -0.1598769873380661, 0, 0, 0, 0, 0, 0
46090, -1.6134436130523682, -0.5759889483451843, 0.01751578412950039, -1.4600954055786133, -2.586233139038086, -0.14086796343326569, 7000.0, 7000.0, 7000.0, 7000.0, 1.372975468635559, -1.9218804836273193
46110, -1.6303201913833618, -0.6038497686386108, 0.018098536878824234, -1.334931492805481, -2.333383083343506, -0.11303073167800903, 7000.0, 7000.0, 7000.0, 7000.0, 1.353591799736023, -2.011521577835083
46130, -1.6336424350738525, -0.608710527420044, 0.01697673462331295, -1.0889697074890137, -1.9004360437393188, -0.10009299963712692, 7000.0, 7000.0, 7000.0, 7000.0, 1.3487558364868164, -2.0091054439544678
46151, -1.61251962184906, -0.5706684589385986, 0.01875682920217514, -0.7045364379882812, -1.2184845209121704, -0.0755905732512474, 7000.0, 7000.0, 7000.0, 7000.0, 1.2984912395477295, -2.2684390544891357
46170, -1.5953538417816162, -0.5420161485671997, 0.017585398629307747, -0.48371610045433044, -0.8536767959594727, -0.07924982160329819, 7000.0, 7000.0, 7000.0, 7000.0, 1.2484806776046753, -2.3165948390960693
46190, -1.5965315103530884, -0.5446775555610657, 0.015843793749809265, -0.4024742543697357, -0.7304016947746277, -0.08077148348093033, 7000.0, 7000.0, 7000.0, 7000.0, 1.2446765899658203, -2.312260150909424
46210, -1.592366337776184, -0.537649393081665, 0.0163721963763237, -0.2968299984931946, -0.5556243062019348, -0.06953449547290802, 7000.0, 7000.0, 7000.0, 7000.0, 1.2291492223739624, -2.315490484237671
46230, -1.591363549232483, -0.5368874073028564, 0.014748412184417248, -0.23542651534080505, -0.4670329988002777, -0.0709431916475296, 7000.0, 7000.0, 7000.0, 7000.0, 1.212015151977539, -2.309328079223633
46251, -1.5872983932495117, -0.5301358699798584, 0.016422927379608154, -0.16887575387954712, -0.3603883683681488, -0.05326694995164871, 7000.0, 7000.0, 7000.0, 7000.0, 1.205504298210144, -2.307251214981079
46271, -1.5845640897750854, -0.5266028046607971, 0.014885003678500652, -0.1212424635887146, -0.2936980426311493, -0.0557079091668129, 7000.0, 7000.0, 7000.0, 7000.0, 1.194828987121582, -2.3041625022888184
46290, -1.5805245637893677, -0.5201156735420227, 0.01696723885834217, -0.07680203020572662, -0.22613298892974854, -0.03633614256978035, 7000.0, 7000.0, 7000.0, 7000.0, 1.1856472492218018, -2.299111843109131
46310, -1.581986904144287, -0.5246871709823608, 0.016241230070590973, -0.06965944916009903, -0.23134885728359222, -0.036231737583875656, 7000.0, 7000.0, 7000.0, 7000.0, 1.183178186416626, -2.2996346950531006
46330, -1.583390235900879, -0.5293158292770386, 0.017931750044226646, -0.06271237134933472, -0.23570363223552704, -0.02063235081732273, 7000.0, 7000.0, 7000.0, 7000.0, 1.1803209781646729, -2.2947683334350586
46350, -1.581929087638855, -0.5280705690383911, 0.017322581261396408, -0.0427241176366806, -0.2117643654346466, -0.021853432059288025, 7000.0, 7000.0, 7000.0, 7000.0, 1.1817946434020996, -2.290945529937744
46370, -1.5827730894088745, -0.5323345065116882, 0.01954878494143486, -0.035846319049596786, -0.21722613275051117, -0.005524863488972187, 7000.0, 7000.0, 7000.0, 7000.0, 1.178798794746399, -2.28963565826416
46390, -1.580560326576233, -0.5292167067527771, 0.019170422106981277, -0.01626221463084221, -0.19069252908229828, -0.007388494908809662, 7000.0, 7000.0, 7000.0, 7000.0, 1.1728451251983643, -2.2888917922973633
46410, -1.5808086395263672, -0.5330634117126465, 0.01902661845088005, -0.008859251625835896, -0.19468532502651215, -0.007036147639155388, 7000.0, 7000.0, 7000.0, 7000.0, 1.1701358556747437, -2.2905712127685547
46430, -1.5809273719787598, -0.536998987197876, 0.020126234740018845, -0.0014375277096405625, -0.19909802079200745, -0.00017042816034518182, 7000.0, 7000.0, 7000.0, 7000.0, 1.1687997579574585, -2.289001703262329
46450, -1.5779075622558594, -0.5307183861732483, 0.01976540870964527, 0.016353201121091843, -0.1669670045375824, -0.0023804192896932364, 7000.0, 7000.0, 7000.0, 7000.0, 1.1671850681304932, -2.2836520671844482
46470, -1.575532078742981, -0.5262407660484314, 0.02158253826200962, 0.029880911111831665, -0.14629802107810974, 0.007548841182142496, 7000.0, 7000.0, 7000.0, 7000.0, 1.1714458465576172, -2.2907886505126953
