timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
81287, -1.528310775756836, -0.04165095090866089, 0.021972371265292168, 1.4804636240005493, -0.04718015715479851, -0.05110287293791771, 0, 0, 0, 0, 0, 0
81308, -1.5296679735183716, -0.04210837557911873, 0.02050030790269375, 0.6477959752082825, -0.041798245161771774, -0.09380712360143661, 7000.0, 7000.0, 7000.0, 7000.0, 0.23550015687942505, 2.273749351501465
81328, -1.533683180809021, -0.04209495335817337, 0.015854332596063614, 0.3051376938819885, -0.025867300108075142, -0.12853321433067322, 7000.0, 7000.0, 7000.0, 7000.0, 0.19504834711551666, 3.3863844871520996
81347, -1.5386351346969604, -0.04168736934661865, 0.013128066435456276, 0.15503303706645966, -0.01326349563896656, -0.14537861943244934, 7000.0, 7000.0, 7000.0, 7000.0, 0.16736243665218353, 3.6334264278411865
81367, -1.5397191047668457, -0.041482843458652496, 0.0141364187002182, 0.09690586477518082, -0.004869291093200445, -0.1174798235297203, 7000.0, 7000.0, 7000.0, 7000.0, 0.147138312458992, 3.5377464294433594
81387, -1.5407518148422241, -0.04142571613192558, 0.010940926149487495, 0.061283569782972336, -0.0020358164329081774, -0.12254302948713303, 7000.0, 7000.0, 7000.0, 7000.0, 0.1496874988079071, 3.5338265895843506
81408, -1.5407837629318237, -0.04131905362010002, 0.01359484437853098, 0.053285375237464905, 0.0005803423118777573, -0.08560584485530853, 7000.0, 7000.0, 7000.0, 7000.0, 0.12860170006752014, 3.324596643447876
81427, -1.5412547588348389, -0.04132042080163956, 0.011352885514497757, 0.04136267676949501, 0.0010261933784931898, -0.08860853314399719, 7000.0, 7000.0, 7000.0, 7000.0, 0.12225387245416641, 3.2866084575653076
81450, -1.5414620637893677, -0.04121521860361099, 0.015101218596100807, 0.03832456097006798, 0.002645623404532671, -0.04544444754719734, 7000.0, 7000.0, 7000.0, 7000.0, 0.11727659404277802, 3.2160263061523438
81467, -1.5414608716964722, -0.04115143045783043, 0.013510213233530521, 0.035190872848033905, 0.003720952197909355, -0.04958007484674454, 7000.0, 7000.0, 7000.0, 7000.0, 0.10418471693992615, 3.018315076828003
81487, -1.5417858362197876, -0.04109906405210495, 0.011683022603392601, 0.03146536275744438, 0.00364435906521976, -0.055022045969963074, 7000.0, 7000.0, 7000.0, 7000.0, 0.09113017469644547, 2.9684247970581055
81507, -1.5415687561035156, -0.04101769998669624, 0.01536206528544426, 0.03345229849219322, 0.004136618692427874, -0.021689454093575478, 7000.0, 7000.0, 7000.0, 7000.0, 0.0830034613609314, 2.82855486869812
81527, -1.5416791439056396, -0.04099567234516144, 0.013846317306160927, 0.03230675682425499, 0.004416706506162882, -0.028919966891407967, 7000.0, 7000.0, 7000.0, 7000.0, 0.0752490758895874, 2.795203924179077
81549, -1.541720986366272, -0.04095671325922012, 0.012128585949540138, 0.03252621367573738, 0.004768067970871925, -0.03647186979651451, 7000.0, 7000.0, 7000.0, 7000.0, 0.07182535529136658, 2.7615702152252197
81567, -1.5416598320007324, -0.04090544208884239, 0.01574724167585373, 0.034340161830186844, 0.005301297642290592, -0.010041416622698307, 7000.0, 7000.0, 7000.0, 7000.0, 0.06457019597291946, 2.669830560684204
81587, -1.5414683818817139, -0.040881406515836716, 0.014499228447675705, 0.03606277331709862, 0.005413843784481287, -0.016370026394724846, 7000.0, 7000.0, 7000.0, 7000.0, 0.06256797909736633, 2.629894256591797
81607, -1.5413296222686768, -0.04085309058427811, 0.01678420975804329, 0.038177043199539185, 0.005520568694919348, -0.000413417728850618, 7000.0, 7000.0, 7000.0, 7000.0, 0.06176965311169624, 2.558286666870117
81630, -1.5411663055419922, -0.04089570790529251, 0.015291254036128521, 0.04053618386387825, 0.004789811093360186, -0.010215632617473602, 7000.0, 7000.0, 7000.0, 7000.0, 0.06481768935918808, 2.5224781036376953
81647, -1.541235327720642, -0.040900684893131256, 0.014147222973406315, 0.04073724523186684, 0.004734085872769356, -0.01712295040488243, 7000.0, 7000.0, 7000.0, 7000.0, 0.060729049146175385, 2.470402240753174
81669, -1.5409311056137085, -0.04085524007678032, 0.017167000100016594, 0.042826730757951736, 0.0045160227455198765, 0.0058469926007092, 7000.0, 7000.0, 7000.0, 7000.0, 0.05861275643110275, 2.4399170875549316
81688, -1.540777325630188, -0.0408649668097496, 0.015670085325837135, 0.04515025019645691, 0.004682085011154413, -0.005790567956864834, 7000.0, 7000.0, 7000.0, 7000.0, 0.06235814467072487, 2.4156768321990967
81708, -1.540561556816101, -0.04087008163332939, 0.017531998455524445, 0.047227825969457626, 0.004609160590916872, 0.007969917729496956, 7000.0, 7000.0, 7000.0, 7000.0, 0.06059662252664566, 2.388840913772583
81727, -1.5402878522872925, -0.040870558470487595, 0.01625429093837738, 0.049611449241638184, 0.004481541458517313, -0.003035643370822072, 7000.0, 7000.0, 7000.0, 7000.0, 0.0626332014799118, 2.370560646057129
81752, -1.540246844291687, -0.04085683822631836, 0.018316762521862984, 0.05008891224861145, 0.004507413599640131, 0.014632455073297024, 7000.0, 7000.0, 7000.0, 7000.0, 0.06166165694594383, 2.3582236766815186
81772, -1.539940357208252, -0.04086307808756828, 0.017109211534261703, 0.05203994736075401, 0.004220377188175917, 0.003495315322652459, 7000.0, 7000.0, 7000.0, 7000.0, 0.06246647238731384, 2.342791795730591
81788, -1.5396122932434082, -0.040868129581213, 0.01583956554532051, 0.05335436016321182, 0.0045000663958489895, -0.0060647414065897465, 7000.0, 7000.0, 7000.0, 7000.0, 0.05898755043745041, 2.33624267578125
81807, -1.539427399635315, -0.04086822271347046, 0.018053945153951645, 0.05409882217645645, 0.004376595374196768, 0.010091963224112988, 7000.0, 7000.0, 7000.0, 7000.0, 0.058474648743867874, 2.3353800773620605
81828, -1.5390522480010986, -0.04093639925122261, 0.016760488972067833, 0.05589256063103676, 0.003382399445399642, -0.00027787740691564977, 7000.0, 7000.0, 7000.0, 7000.0, 0.06085594743490219, 2.32348370552063
81847, -1.5387738943099976, -0.04096424952149391, 0.015231634490191936, 0.0566125325858593, 0.0033574379049241543, -0.01080444548279047, 7000.0, 7000.0, 7000.0, 7000.0, 0.0630435049533844, 2.3073720932006836
81867, -1.5385611057281494, -0.04095706343650818, 0.017958229407668114, 0.057919006794691086, 0.0027226938400417566, 0.007526687812060118, 7000.0, 7000.0, 7000.0, 7000.0, 0.06670285761356354, 2.296800136566162
81887, -1.5385584831237793, -0.040980320423841476, 0.01625882275402546, 0.05739681050181389, 0.0024155527353286743, -0.004792783875018358, 7000.0, 7000.0, 7000.0, 7000.0, 0.06827372312545776, 2.287599802017212
