timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
41103, -1.3357211351394653, -0.8916221857070923, 0.006796875968575478, -0.0003160949272569269, -0.0018168684327974916, 4.994305709260516e-05, 0, 0, 0, 0, 0, 0
41123, -1.335722804069519, -0.8916367292404175, 0.017997782677412033, -0.0014711655676364899, -0.003285682527348399, 0.002178880153223872, 7000.0, 7000.0, 7000.0, 7000.0, 1.0762516260147095, 0.09099580347537994
41143, -1.335666298866272, -0.8917057514190674, 0.015604041516780853, -0.0021586676593869925, -0.006009831093251705, -0.0001383167546009645, 7000.0, 7000.0, 7000.0, 7000.0, 1.1202284097671509, 0.16317525506019592
41163, -1.3358938694000244, -0.9052199125289917, 0.004979057237505913, 0.010684155859053135, -0.05813919007778168, -0.911530613899231, 7000.0, 7000.0, 7000.0, 7000.0, 1.153246521949768, 0.18746083974838257
41184, -1.3356772661209106, -0.9057228565216064, -0.014034084044396877, 0.005962634924799204, -0.29788607358932495, -1.0885765552520752, 7000.0, 7000.0, 7000.0, 7000.0, -1.2641637325286865, 3.7000699043273926
41204, -1.335673213005066, -0.9157260656356812, 0.0008973653893917799, -0.0029172790236771107, -0.7155820727348328, -1.0196102857589722, 7000.0, 7000.0, 7000.0, 7000.0, -0.9905838966369629, 3.599327564239502
41223, -1.33600652217865, -0.933086097240448, -0.016243882477283478, -0.010622366331517696, -0.9920989871025085, -0.9709494709968567, 7000.0, 7000.0, 7000.0, 7000.0, -0.1983329951763153, 3.386230707168579
41243, -1.3362152576446533, -0.949680507183075, -0.03414788469672203, -0.013553696684539318, -1.2024290561676025, -0.99371737241745, 7000.0, 7000.0, 7000.0, 7000.0, 0.09958742558956146, 3.4362783432006836
41263, -1.3369184732437134, -0.9706514477729797, -0.022913865745067596, -0.027611231431365013, -1.374023675918579, -0.5850138664245605, 7000.0, 7000.0, 7000.0, 7000.0, 0.8168870806694031, 3.039912223815918
41283, -1.3369170427322388, -0.9793878197669983, -0.04652019217610359, -0.020588524639606476, -1.3598517179489136, -1.0090608596801758, 7000.0, 7000.0, 7000.0, 7000.0, 1.2498685121536255, 2.3546459674835205
41304, -1.337639570236206, -0.9986183643341064, -0.02751571498811245, -0.0318714864552021, -1.4896223545074463, -0.5319321751594543, 7000.0, 7000.0, 7000.0, 7000.0, 0.9506210684776306, 2.8919148445129395
41323, -1.3371680974960327, -0.9914906024932861, -0.04278218373656273, -0.01847759075462818, -1.387715458869934, -0.9407032132148743, 7000.0, 7000.0, 7000.0, 7000.0, 1.3992398977279663, 2.179783582687378
