timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
31316, -0.878241240978241, 0.04457972198724747, 0.00687625166028738, -0.002212162595242262, 0.00016139734361786395, 5.765872629126534e-05, 0, 0, 0, 0, 0, 0
31336, -0.8782845735549927, 0.04459957405924797, 0.01630101352930069, -0.0050221714191138744, 0.0006361161940731108, 0.0038128464948385954, 7000.0, 7000.0, 7000.0, 7000.0, 4.687043190002441, 0.2961786687374115
31356, -0.8784091472625732, 0.04457245394587517, 0.014596886932849884, -0.00842281524091959, -0.0006270973826758564, 0.002347003435716033, 7000.0, 7000.0, 7000.0, 7000.0, 4.742790222167969, 0.30717289447784424
31377, -0.8785578012466431, 0.04458896443247795, 0.013526651076972485, -0.012056272476911545, 0.00016187666915357113, 0.0004313380050007254, 7000.0, 7000.0, 7000.0, 7000.0, 4.765722751617432, 0.33034151792526245
31397, -0.8787407875061035, 0.044558629393577576, 0.015392781235277653, -0.015299808233976364, -0.0004628209280781448, 0.004647192545235157, 7000.0, 7000.0, 7000.0, 7000.0, 4.784832000732422, 0.35175153613090515
31416, -0.8789939880371094, 0.044582974165678024, 0.014402774162590504, -0.01854352466762066, 8.83884567883797e-05, -1.871814311016351e-05, 7000.0, 7000.0, 7000.0, 7000.0, 4.782812595367432, 0.3660845458507538
31437, -0.8792481422424316, 0.04460523650050163, 0.015312736853957176, -0.021181145682930946, 0.0007797161233611405, 0.004246278200298548, 7000.0, 7000.0, 7000.0, 7000.0, 4.775964260101318, 0.35409024357795715
31457, -0.8793001174926758, 0.04456734657287598, 0.014282938092947006, -0.02229861170053482, -0.0003915330162271857, -0.00345131428912282, 7000.0, 7000.0, 7000.0, 7000.0, 4.774473190307617, 0.3208419680595398
31476, -0.8795318007469177, 0.04461230710148811, 0.015322602353990078, -0.024534039199352264, 0.0008749249391257763, 0.004626628011465073, 7000.0, 7000.0, 7000.0, 7000.0, 4.795901775360107, 0.35055482387542725
31497, -0.8798050284385681, 0.04453473538160324, 0.014251602813601494, -0.02693089284002781, -0.001030439860187471, -0.004415484145283699, 7000.0, 7000.0, 7000.0, 7000.0, 4.777975082397461, 0.3281828463077545
31516, -0.8800392746925354, 0.04453927278518677, 0.01602204144001007, -0.02816026285290718, -0.0008994612144306302, 0.010157435201108456, 7000.0, 7000.0, 7000.0, 7000.0, 4.796622276306152, 0.3558744192123413
31537, -0.8804881572723389, 0.04457316920161247, 0.014845013618469238, -0.029871780425310135, -0.00010321488662157208, -0.00021667299733962864, 7000.0, 7000.0, 7000.0, 7000.0, 4.7915520668029785, 0.34418177604675293
31557, -0.8803974986076355, 0.04453436657786369, 0.015871476382017136, -0.0293582770973444, -0.000876887992490083, 0.008036168292164803, 7000.0, 7000.0, 7000.0, 7000.0, 4.79429292678833, 0.29771721363067627
31577, -0.8805902004241943, 0.04451702535152435, 0.014827612787485123, -0.030527334660291672, -0.0008835915359668434, -0.0007630516774952412, 7000.0, 7000.0, 7000.0, 7000.0, 4.798462390899658, 0.2952234447002411
31597, -0.8807483315467834, 0.04452291131019592, 0.015835441648960114, -0.0314626470208168, -0.0009940748568624258, 0.006823041010648012, 7000.0, 7000.0, 7000.0, 7000.0, 4.8062028884887695, 0.319485068321228
31617, -0.8808953762054443, 0.04445740208029747, 0.01479345839470625, -0.03182379528880119, -0.003035724861547351, -0.0012382840504869819, 7000.0, 7000.0, 7000.0, 7000.0, 4.8052077293396, 0.3398734927177429
31636, -0.8809410333633423, 0.04440852999687195, 0.01567309908568859, -0.031735822558403015, -0.003909019753336906, 0.006036939099431038, 7000.0, 7000.0, 7000.0, 7000.0, 4.824810028076172, 0.3274886906147003
31656, -0.8813748955726624, 0.04434622451663017, 0.014657883904874325, -0.03306251019239426, -0.004112744703888893, -0.0016794104594737291, 7000.0, 7000.0, 7000.0, 7000.0, 4.8287482261657715, 0.2974255681037903
31677, -0.8814467787742615, 0.044337302446365356, 0.013416574336588383, -0.032794054597616196, -0.003906698431819677, -0.009258696809411049, 7000.0, 7000.0, 7000.0, 7000.0, 4.817676544189453, 0.29617902636528015
