timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, pitch
23731, -1.3954135179519653, -0.6474644541740417, 0.031707704067230225, -0.6097230911254883, 1.5338343381881714, -0.05222230777144432, 0, 0, 0, 0, 0, 0
23753, -1.3996384143829346, -0.6351438164710999, 0.03113575465977192, -0.3188178837299347, 0.8686122298240662, -0.03302495554089546, 7000.0, 7000.0, 7000.0, 7000.0, 6.840793609619141, -0.6230124235153198
23770, -1.3964406251907349, -0.6437835693359375, 0.02840060368180275, -0.17940175533294678, 0.48580703139305115, -0.039326418191194534, 7000.0, 7000.0, 7000.0, 7000.0, 6.525136947631836, -0.7728809118270874
23790, -1.3950248956680298, -0.648220956325531, 0.028800901025533676, -0.0908961072564125, 0.23000848293304443, -0.025634996592998505, 7000.0, 7000.0, 7000.0, 7000.0, 6.479137420654297, -0.7070842981338501
23810, -1.3941811323165894, -0.6503129601478577, 0.02571907825767994, -0.054214511066675186, 0.13905537128448486, -0.04149838909506798, 7000.0, 7000.0, 7000.0, 7000.0, 6.400723934173584, -0.7191532254219055
23830, -1.3938546180725098, -0.6512967944145203, 0.022301524877548218, -0.03858637437224388, 0.09876170754432678, -0.05790121480822563, 7000.0, 7000.0, 7000.0, 7000.0, 6.369118690490723, -0.7012871503829956
23851, -1.3935632705688477, -0.6523025035858154, 0.023577289655804634, -0.029181621968746185, 0.07308366149663925, -0.04281289875507355, 7000.0, 7000.0, 7000.0, 7000.0, 6.357553958892822, -0.7285465002059937
23873, -1.3934036493301392, -0.6526683568954468, 0.020723717287182808, -0.025056565180420876, 0.06201372295618057, -0.056504685431718826, 7000.0, 7000.0, 7000.0, 7000.0, 6.310751914978027, -0.7553472518920898
23891, -1.39299476146698, -0.6536703109741211, 0.0226034726947546, -0.020052095875144005, 0.05046330764889717, -0.037995461374521255, 7000.0, 7000.0, 7000.0, 7000.0, 6.308999538421631, -0.7079533338546753
23910, -1.3928208351135254, -0.653963565826416, 0.020762071013450623, -0.01876673847436905, 0.047570083290338516, -0.04910162836313248, 7000.0, 7000.0, 7000.0, 7000.0, 6.326004505157471, -0.6357543468475342
